"gene","ensg","cohen","pvalue","fold_change","ma","sa","mb","sb"
"GULP1","ENSG00000144366","0.76","0.47189047120418853","1.2754303599374024","15.3","5.05","11.78","5.92"
"HIPK3","ENSG00000110422","0.76","0.47189047120418853","1.1175230993678067","67.94","8.72","60.69","10.84"
"KIAA0355","ENSG00000166398","0.76","0.4746502836879433","1.2318616059901886","46.71","14.5","37.73","10.34"
"LDHAP2","ENSG00000235674","0.76","0.47823899082568805","1.0982142857142856","0.23","0.16","0.12","0.13"
"PICALM","ENSG00000073921","0.76","0.482387969924812","1.1443466087020595","309.61","65.54","270.43","34.63"
"RASSF8","ENSG00000123094","0.76","0.4739400477707006","1.111658669433277","84.72","11.37","76.11","10.86"
"RIC1","ENSG00000107036","0.76","0.47189047120418853","1.0929289652935452","66.39","6.71","60.66","7.9"
"RPTN","ENSG00000215853","0.76","0.494059565422768","1.128440366972477","0.23","0.27","0.09","0.09"
"SOX9-AS1","ENSG00000234899","0.76","0.48342192784667415","1.0198019801980198","0.03","0.03","0.01","0.02"
"UBE2Q2P1","ENSG00000189136","0.76","0.47189047120418853","1.1225","3.49","0.57","3","0.79"
"VPS53","ENSG00000141252","0.76","0.4739400477707006","1.1429796355841373","52.32","9.66","45.65","8.14"
"AC007922.3","ENSG00000265094","0.75","0.4795044921875","1.00990099009901","0.02","0.02","0.01","0.02"
"AC018638.4","ENSG00000243302","0.75","0.47189047120418853","1.1676136363636362","7.22","1.35","6.04","1.87"
"AC136475.9","ENSG00000270972","0.75","0.4812847546728972","1.01","0.01","0.02","0","0.01"
"ARSB","ENSG00000113273","0.75","0.47189047120418853","1.1580942068218734","63.17","10.56","54.41","14.09"
"CNN3","ENSG00000117519","0.75","0.47189047120418853","1.0894440620318258","268.06","25.46","245.97","35.71"
"DUSP26","ENSG00000133878","0.75","0.48432993527508095","1.0198019801980198","0.03","0.03","0.01","0.02"
"DYNLT3","ENSG00000165169","0.75","0.47189047120418853","1.1158915692613778","43.87","4.87","39.21","6.51"
"GPR78","ENSG00000155269","0.75","0.5079682291666666","1.03","0.03","0.06","0","0.01"
"LINC02019","ENSG00000273356","0.75","0.4795044921875","1.110344827586207","0.61","0.24","0.45","0.2"
"LINC02029","ENSG00000241544","0.75","0.4915674384949349","1.0925925925925926","0.18","0.17","0.08","0.08"
"MEF2D","ENSG00000116604","0.75","0.48432993527508095","1.215731874145007","87.87","26.46","72.1","13.63"
"PPP1R2","ENSG00000184203","0.75","0.47189047120418853","1.0896696381751443","40.56","3.06","37.14","4.58"
"PTAR1","ENSG00000188647","0.75","0.4759103773584906","1.1262678534464914","53.41","8.95","47.31","7.56"
"RAB22A","ENSG00000124209","0.75","0.47189047120418853","1.0900508351488745","59.04","4.02","54.08","7.44"
"RASGEF1B","ENSG00000138670","0.75","0.4887137721518987","1.029126213592233","0.06","0.06","0.03","0.03"
"SEPTIN2P1","ENSG00000227850","0.75","0.48318198403648804","1.00990099009901","0.02","0.02","0.01","0.02"
"SPANXD","ENSG00000196406","0.75","0.510236310452418","1.0495049504950495","0.06","0.1","0.01","0.02"
"TC2N","ENSG00000165929","0.75","0.48342192784667415","1.126984126984127","0.42","0.27","0.26","0.15"
"TMEM47","ENSG00000147027","0.75","0.4795044921875","1.290937649984729","294.87","98.18","228.19","62.02"
"YAF2","ENSG00000015153","0.75","0.47189047120418853","1.073153409090909","14.11","1.02","13.08","1.53"
"AC010768.4","ENSG00000255451","0.74","0.5225777656477438","1.01","0.01","0.01","0","0"
"AC025647.2","ENSG00000202310","0.74","0.5225777656477438","1.01","0.01","0.01","0","0"
"AC060780.2","ENSG00000267340","0.74","0.47823899082568805","1.037037037037037","0.12","0.05","0.08","0.05"
"AC069271.1","ENSG00000231362","0.74","0.5225777656477438","1.01","0.01","0.01","0","0"
"AC242498.1","ENSG00000271644","0.74","0.522327619047619","1.01","0.01","0.01","0","0"
"AKIRIN1","ENSG00000174574","0.74","0.4739400477707006","1.1025265470523617","59.22","6.9","53.62","7.24"
"BROX","ENSG00000162819","0.74","0.4739400477707006","1.1022942901500776","62.9","7.61","56.97","8.31"
"CAB39L","ENSG00000102547","0.74","0.4739400477707006","1.1580041580041582","10.14","1.82","8.62","2.14"
"CCDC158","ENSG00000163749","0.74","0.5022902795160618","1.1932773109243697","0.42","0.44","0.19","0.12"
"CNN2P12","ENSG00000204718","0.74","0.5225777656477438","1.01","0.01","0.01","0","0"
"CYP4F11","ENSG00000171903","0.74","0.5225777656477438","1.01","0.01","0.01","0","0"
"DANT2","ENSG00000235244","0.74","0.494059565422768","1.00990099009901","0.02","0.03","0.01","0.02"
"FOXP1-IT1","ENSG00000242094","0.74","0.47625107382550336","1.0196078431372548","0.04","0.03","0.02","0.03"
"HIPK1","ENSG00000163349","0.74","0.4753498233215548","1.1158605174353207","58.52","8.38","52.34","8.55"
"LCLAT1","ENSG00000172954","0.74","0.4795044921875","1.1828467153284672","31.41","7.81","26.4","5.58"
"LDHBP1","ENSG00000232662","0.74","0.522327619047619","1.01","0.01","0.01","0","0"
"LINC01823","ENSG00000224655","0.74","0.522327619047619","1.01","0.01","0.01","0","0"
"MIR4698","ENSG00000263838","0.74","0.522327619047619","1.01","0.01","0.01","0","0"
"NCAPD2P1","ENSG00000230356","0.74","0.5225777656477438","1.01","0.01","0.01","0","0"
"NPIPB4","ENSG00000185864","0.74","0.4795044921875","1.1689373297002725","3.29","0.9","2.67","0.82"
"NUAK1","ENSG00000074590","0.74","0.4739400477707006","1.2361630183306638","68.46","17.3","55.19","20.3"
"PCDHGB6","ENSG00000253305","0.74","0.48342192784667415","1.1807692307692306","2.07","0.74","1.6","0.41"
"PGM2L1","ENSG00000165434","0.74","0.47625107382550336","1.184995737425405","12.9","2.95","10.73","2.89"
"PSMD10P1","ENSG00000228663","0.74","0.4887137721518987","1.0198019801980198","0.03","0.03","0.01","0.02"
"PTPRK","ENSG00000152894","0.74","0.47189047120418853","1.1268484601817936","82.06","9.9","72.71","17.34"
"QKI","ENSG00000112531","0.74","0.4739400477707006","1.083291912234609","151.56","14.81","139.83","17.18"
"RN7SL246P","ENSG00000265093","0.74","0.5225777656477438","1.01","0.01","0.01","0","0"
"SECISBP2L","ENSG00000138593","0.74","0.4739400477707006","1.107843137254902","69.06","8.57","62.24","9.78"
"SLC9A3P3","ENSG00000226631","0.74","0.522327619047619","1.01","0.01","0.01","0","0"
"SMIM17","ENSG00000268182","0.74","0.482387969924812","1.0530973451327434","0.19","0.09","0.13","0.07"
"SNORD114-9","ENSG00000201240","0.74","0.5225777656477438","1.01","0.01","0.01","0","0"
"SYCP2","ENSG00000196074","0.74","0.4795044921875","1.158682634730539","2.87","0.71","2.34","0.64"
"TNKS2","ENSG00000107854","0.74","0.47189047120418853","1.073086537316986","89.15","6.65","83.01","9.72"
"TRAF6P1","ENSG00000226557","0.74","0.5217750735294118","1.01","0.01","0.01","0","0"
"TRBV7-3","ENSG00000211714","0.74","0.4795044921875","1.0194174757281553","0.05","0.04","0.03","0.03"
"ZNF699","ENSG00000196110","0.74","0.4739400477707006","1.1718377088305492","3.91","1.01","3.19","1.07"
"AC008770.3","ENSG00000267274","0.73","0.4795044921875","1.044642857142857","0.17","0.07","0.12","0.07"
"AC078991.1","ENSG00000237730","0.73","0.508625259377494","1.01","0.01","0.02","0","0.01"
"AC084024.1","ENSG00000240015","0.73","0.501576707163804","1.00990099009901","0.02","0.02","0.01","0.01"
"AC106712.2","ENSG00000241280","0.73","0.5000614735907679","1.01","0.01","0.01","0","0.01"
"AC135457.1","ENSG00000272742","0.73","0.5225777656477438","1.01","0.01","0.02","0","0"
"ADAMTSL4-AS2","ENSG00000237781","0.73","0.5000614735907679","1.115702479338843","0.35","0.28","0.21","0.12"
"AL513282.1","ENSG00000202078","0.73","0.4795044921875","1.0564516129032258","0.31","0.09","0.24","0.1"
"CAP2","ENSG00000112186","0.73","0.4755669147496617","1.186372745490982","52.28","12.68","43.91","12.2"
"CDC73","ENSG00000134371","0.73","0.4755669147496617","1.0918190567853705","55.72","6.14","50.95","6.45"
"FAM172A","ENSG00000113391","0.73","0.47625107382550336","1.1103305785123967","25.87","3.61","23.2","3.83"
"ID4","ENSG00000172201","0.73","0.4795044921875","1.5141017780502757","48.39","30.44","31.62","14.7"
"IGSF23","ENSG00000216588","0.73","0.4878040858018386","1.0377358490566038","0.1","0.07","0.06","0.05"
"KRT23","ENSG00000108244","0.73","0.48432993527508095","1.1147540983606556","0.36","0.23","0.22","0.17"
"MIR3202-1","ENSG00000265176","0.73","0.5225777656477438","1.01","0.01","0.01","0","0"
"MIR541","ENSG00000216179","0.73","0.4915674384949349","1.029126213592233","0.06","0.05","0.03","0.03"
"MUC13","ENSG00000173702","0.73","0.521305265095729","1.1538461538461537","0.2","0.33","0.04","0.05"
"N4BP2L2","ENSG00000244754","0.73","0.4759103773584906","1.0983526341542977","66.34","7.8","60.31","8.95"
"NEDD9","ENSG00000111859","0.73","0.48291653318077804","1.4245166598107777","33.63","17.7","23.31","11.11"
"PPM1A","ENSG00000100614","0.73","0.4795044921875","1.0726079593564775","49.67","4.63","46.24","4.35"
"RICTOR","ENSG00000164327","0.73","0.4739400477707006","1.1092114445219818","30.79","3.76","27.66","5.16"
"RN7SL81P","ENSG00000244218","0.73","0.4753498233215548","1.1312499999999999","0.81","0.28","0.6","0.34"
"RNU6-856P","ENSG00000252768","0.73","0.48432993527508095","1.0194174757281553","0.05","0.04","0.03","0.03"
"SIDT2","ENSG00000149577","0.73","0.4795044921875","1.121951219512195","61.1","9.23","54.35","8.92"
"SOS2","ENSG00000100485","0.73","0.4795044921875","1.097978227060653","34.3","4.59","31.15","4.26"
"SSTR2","ENSG00000180616","0.73","0.48342192784667415","1.0196078431372548","0.04","0.03","0.02","0.02"
"STX12","ENSG00000117758","0.73","0.4753498233215548","1.0829812914906458","70.78","6.71","65.28","8.42"
"TGFBR2","ENSG00000163513","0.73","0.4795044921875","1.1540976821192053","277.83","56.2","240.6","46.17"
"TMEM41B","ENSG00000166471","0.73","0.4882470050761421","1.166627441751","48.57","12.86","41.49","7.42"
"TMSB4XP3","ENSG00000223437","0.73","0.494059565422768","1.01","0.01","0.02","0","0.01"
"TSC22D2","ENSG00000196428","0.73","0.4795044921875","1.1748235829729115","50.61","10.78","42.93","10.69"
"TSC22D3","ENSG00000157514","0.73","0.4739400477707006","1.252260397830018","40.55","12.77","32.18","13.68"
"ZC2HC1A","ENSG00000104427","0.73","0.4739400477707006","1.0966183574879225","17.16","1.95","15.56","2.33"
"AC006159.2","ENSG00000243220","0.72","0.5225777656477438","1.01","0.01","0.02","0","0.01"
"AC011603.4","ENSG00000258283","0.72","0.523894560669456","1.01","0.01","0.02","0","0"
"AC017104.1","ENSG00000224376","0.72","0.48342192784667415","1.05","0.26","0.08","0.2","0.08"
"AC068446.1","ENSG00000237161","0.72","0.4887137721518987","1.0630630630630629","0.18","0.12","0.11","0.1"
"AC079385.1","ENSG00000257545","0.72","0.5022902795160618","1.00990099009901","0.02","0.03","0.01","0.01"
"ACTN1","ENSG00000072110","0.72","0.48212272727272726","1.12673686999139","849.63","150.18","753.95","121.71"
"AMIGO2","ENSG00000139211","0.72","0.4739400477707006","1.3198369183185716","92.88","33.81","70.13","42.28"
"ANKIB1","ENSG00000001629","0.72","0.48291653318077804","1.080622500810548","98.99","10.78","91.53","9.82"
"AP000941.1","ENSG00000255176","0.72","0.4887137721518987","1.1319444444444444","0.63","0.31","0.44","0.22"
"ARRDC5","ENSG00000205784","0.72","0.5101183737294762","1.01","0.01","0.02","0","0.01"
"BDNF","ENSG00000176697","0.72","0.48342192784667415","1.4886592741935485","58.07","30.57","38.68","20.73"
"BX322234.2","ENSG00000233085","0.72","0.49990004450378284","1.00990099009901","0.02","0.02","0.01","0.01"
"C21orf91","ENSG00000154642","0.72","0.48432993527508095","1.1207729468599035","12.92","2.33","11.42","1.74"
"FRMD6","ENSG00000139926","0.72","0.4795044921875","1.137566895402284","872.64","137.01","766.99","152.75"
"GSTM1","ENSG00000134184","0.72","0.4887137721518987","2.0087336244541483","8.2","7.8","3.58","6.87"
"HM13-IT1","ENSG00000235313","0.72","0.48342192784667415","1.0719424460431655","0.49","0.15","0.39","0.13"
"HOOK3","ENSG00000168172","0.72","0.47625107382550336","1.1448405253283302","60.02","9.75","52.3","13.04"
"HSD17B12","ENSG00000149084","0.72","0.4753498233215548","1.1233612186290423","88.97","11.75","79.09","16.39"
"IRF2BP2","ENSG00000168264","0.72","0.4915674384949349","1.167295341013355","113.5","28.56","97.09","17.09"
"ITPRIPL2","ENSG00000205730","0.72","0.4753498233215548","1.1195019404915911","68.23","9.16","60.84","12.49"
"PCDHGB2","ENSG00000253910","0.72","0.48432993527508095","1.2652068126520684","4.2","1.91","3.11","1.13"
"SFT2D2","ENSG00000213064","0.72","0.4795044921875","1.0876012842073077","70.14","7.94","64.41","8.73"
"SLC36A4","ENSG00000180773","0.72","0.4753498233215548","1.0928711576193593","15.71","1.83","14.29","2.3"
"ZNF25","ENSG00000175395","0.72","0.47625107382550336","1.0851063829787233","23.99","2.46","22.03","2.97"
"AC002056.1","ENSG00000213683","0.71","0.5000614735907679","1.029126213592233","0.06","0.05","0.03","0.03"
"AC019080.2","ENSG00000238295","0.71","0.5170138805970149","1.01","0.01","0.02","0","0.01"
"AC073909.1","ENSG00000235071","0.71","0.4887137721518987","1.00990099009901","0.02","0.02","0.01","0.02"
"AC090791.1","ENSG00000254526","0.71","0.5030978861788618","1.01","0.01","0.01","0","0.01"
"AP003119.3","ENSG00000261578","0.71","0.5013404983108107","1.1081081081081081","0.64","0.29","0.48","0.15"
"ATMIN","ENSG00000166454","0.71","0.4746502836879433","1.079847908745247","64.32","3.68","59.49","7.82"
"ATP6V1A","ENSG00000114573","0.71","0.4795044921875","1.1148988184164064","81.09","10.29","72.63","14.27"
"DCAF10","ENSG00000122741","0.71","0.4795044921875","1.080499468650372","39.67","3.48","36.64","5.09"
"DENND6A","ENSG00000174839","0.71","0.482387969924812","1.103122730573711","14.19","2.01","12.77","2.18"
"EDNRA","ENSG00000151617","0.71","0.494059565422768","1.3663366336633664","5.9","3.36","4.05","2.07"
"ERMN","ENSG00000136541","0.71","0.5000614735907679","1.0571428571428572","0.11","0.1","0.05","0.06"
"FGF2","ENSG00000138685","0.71","0.4887137721518987","1.2605652173913044","578.86","209.06","459","135.58"
"G3BP2","ENSG00000138757","0.71","0.4795044921875","1.079580933879137","154.6","14.54","143.13","17.72"
"GMNC","ENSG00000205835","0.71","0.5225777656477438","1.1636363636363636","0.28","0.35","0.1","0.09"
"HSPB7","ENSG00000173641","0.71","0.48432993527508095","1.394621141253508","297.17","116.75","212.8","106.56"
"PBLD","ENSG00000108187","0.71","0.4795044921875","1.100943396226415","10.67","1.49","9.6","1.72"
"PCED1B","ENSG00000179715","0.71","0.48342192784667415","1.2520661157024793","5.06","1.72","3.84","1.47"
"PLK3","ENSG00000173846","0.71","0.4887137721518987","1.248925361469324","30.96","10.51","24.59","7.93"
"PTPN12","ENSG00000127947","0.71","0.4769728168089298","1.0770184794741413","85.84","7.31","79.63","10.16"
"RBMS2","ENSG00000076067","0.71","0.48342192784667415","1.11826981246219","35.97","5.6","32.06","5.41"
"RHOBTB3","ENSG00000164292","0.71","0.4887137721518987","1.2498275201226523","162.04","52.41","129.45","45.56"
"RIMKLBP1","ENSG00000189089","0.71","0.5087492038216561","1.029126213592233","0.06","0.06","0.03","0.03"
"RPL7P49","ENSG00000242931","0.71","0.5201693983019564","1.02","0.02","0.02","0","0.01"
"SEPTIN10","ENSG00000186522","0.71","0.48212272727272726","1.0737983641209448","115.84","10.88","107.81","11.07"
"SLC2A4","ENSG00000181856","0.71","0.5134306866129652","1.0198019801980198","0.03","0.04","0.01","0.02"
"SLC44A2","ENSG00000129353","0.71","0.4887137721518987","1.236839670644833","132.69","41.34","107.09","30.03"
"SLC4A3","ENSG00000114923","0.71","0.494059565422768","1.240990990990991","10.02","3.05","7.88","2.07"
"SMAD7","ENSG00000101665","0.71","0.5022902795160618","1.7422360248447204","66.32","51.09","37.64","17.16"
"TMEM167B","ENSG00000215717","0.71","0.4739400477707006","1.0629764666887636","63.14","3.16","59.34","6.11"
"TNPO1P3","ENSG00000229586","0.71","0.5000614735907679","1.01","0.01","0.01","0","0.01"
"TTPAL","ENSG00000124120","0.71","0.48409641499185224","1.1385336743393009","52.42","9.74","45.92","7.66"
"AATK","ENSG00000181409","0.7","0.500189872881356","1.0683760683760684","0.25","0.13","0.17","0.1"
"AC005389.1","ENSG00000252305","0.7","0.5225777656477438","1.01","0.01","0.02","0","0.01"
"AC006946.2","ENSG00000273203","0.7","0.5133220684352172","1.16793893129771","0.53","0.36","0.31","0.18"
"AC020611.1","ENSG00000255780","0.7","0.5378542677448338","1.01","0.01","0.02","0","0"
"AC022364.1","ENSG00000247934","0.7","0.5000614735907679","1.073529411764706","0.46","0.17","0.36","0.12"
"AC105935.1","ENSG00000228008","0.7","0.50944","1.00990099009901","0.02","0.03","0.01","0.02"
"AL132656.1","ENSG00000224886","0.7","0.4866501291989664","1.1125","0.78","0.26","0.6","0.28"
"AL355816.2","ENSG00000273221","0.7","0.5142666161998486","1.0471698113207548","0.11","0.1","0.06","0.05"
"CAPRIN2","ENSG00000110888","0.7","0.49387067740407387","1.1531769048246772","42.74","9.38","36.93","7.62"
"GDF5-AS1","ENSG00000204183","0.7","0.5417999414176918","1.01","0.01","0.01","0","0"
"GUSBP11","ENSG00000228315","0.7","0.5103891598915989","1.0198019801980198","0.03","0.03","0.01","0.02"
"LPGAT1","ENSG00000123684","0.7","0.48318198403648804","1.0907978463044543","88.14","9.85","80.72","11.77"
"MAGI1-IT1","ENSG00000272610","0.7","0.5037842105263158","1.0782608695652174","0.24","0.15","0.15","0.09"
"PCDHB9","ENSG00000177839","0.7","0.494059565422768","1.1151079136690647","0.55","0.26","0.39","0.22"
"RIOK3","ENSG00000101782","0.7","0.48409641499185224","1.0938608458390178","79.18","9.61","72.3","10.75"
"RNASEH2CP1","ENSG00000237659","0.7","0.4795044921875","1.114503816793893","0.46","0.19","0.31","0.3"
"SCHIP1","ENSG00000151967","0.7","0.48318198403648804","1.2142857142857144","3.59","1.27","2.78","1.44"
"STK17B","ENSG00000081320","0.7","0.48712943298969075","1.2033711982411142","31.84","8.35","26.29","6.92"
"TAS2R15P","ENSG00000212125","0.7","0.48342192784667415","1.040983606557377","0.27","0.07","0.22","0.08"
"TMEM132B","ENSG00000139364","0.7","0.5225777656477438","1.6803455723542118","6.78","6.49","3.63","1.56"
"TMEM167A","ENSG00000174695","0.7","0.4795044921875","1.073291813340554","117.91","7.35","109.79","13.45"
"TPM1","ENSG00000140416","0.7","0.48342192784667415","1.1647516937905986","1333.06","264.18","1144.36","298.17"
"WWC2","ENSG00000151718","0.7","0.4795044921875","1.1432196508323182","111.63","17.08","97.52","24.24"
"ZFP28","ENSG00000196867","0.7","0.48212272727272726","1.0951882845188285","9.47","1.13","8.56","1.7"
"ZNF667","ENSG00000198046","0.7","0.48342192784667415","1.1915641476274166","5.78","1.48","4.69","1.63"
"AC004854.2","ENSG00000272768","0.69","0.4887137721518987","1.092105263157895","0.66","0.21","0.52","0.24"
